,AUDUSD,BRLUSD,Bitcoin,Oil,EURUSD,GBPUSD,Gold,JPYUSD,ZARUSD,ASX50,Ibovespa,FTSE100,SP500,NIKKEI225,EUROSTOXX50,VIX,US_10Y,DE_10Y,UK_10Y,JP_10Y,AU_10Y,ZA_10Y
2020-01-29,0.6764206886291504,0.23846998810768127,9316.6298828125,53.33000183105469,1.1022562980651855,1.3024563789367676,1569.800048828125,0.009163214825093746,0.06876254826784134,7135.89990234375,115385.0,7483.60009765625,3273.39990234375,23379.400390625,3736.360107421875,16.389999389648438,1.6,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-01-30,0.6752194762229919,0.2364681214094162,9508.9931640625,52.13999938964844,1.1016855239868164,1.3022021055221558,1583.5,0.009175405837595463,0.06853210926055908,7108.60009765625,115528.0,7382.0,3283.659912109375,22977.75,3690.780029296875,15.489999771118164,1.57,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-01-31,0.6708257794380188,0.2357267439365387,9350.529296875,51.560001373291016,1.1029127836227417,1.3089004755020142,1582.9000244140625,0.009184676222503185,0.06784168630838394,7121.2001953125,113761.0,7286.0,3225.52001953125,23205.1796875,3640.909912109375,18.84000015258789,1.51,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-03,0.66936194896698,0.23350301384925842,9293.521484375,50.11000061035156,1.1089794635772705,1.31816565990448,1577.199951171875,0.00922747515141964,0.06667818129062653,7019.89990234375,114629.0,7326.2998046875,3248.919921875,22971.939453125,3661.27001953125,17.969999313354492,1.54,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-04,0.6690497994422913,0.23547141253948212,9180.962890625,49.61000061035156,1.1062926054000854,1.2997479438781738,1550.4000244140625,0.009207085706293583,0.06726577877998352,7047.60009765625,115557.0,7439.7998046875,3297.590087890625,23084.58984375,3732.280029296875,16.049999237060547,1.61,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-05,0.6731785535812378,0.2350894659757614,9613.423828125,50.75,1.1047282218933105,1.3032711744308472,1557.800048828125,0.00913684256374836,0.0677163153886795,7080.89990234375,116028.0,7482.5,3334.68994140625,23319.560546875,3777.840087890625,15.149999618530273,1.66,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-06,0.6751797795295715,0.236205592751503,9729.8017578125,50.95000076293945,1.1002310514450073,1.2997140884399414,1565.0999755859375,0.009106306359171867,0.06783340126276016,7146.5,115190.0,7504.7998046875,3345.780029296875,23873.58984375,3805.52001953125,14.960000038146973,1.65,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-07,0.6733997464179993,0.23360119760036469,9795.943359375,50.31999969482422,1.0982975959777832,1.2930254936218262,1568.5999755859375,0.009093554690480232,0.06709910184144974,7121.39990234375,113770.0,7466.7001953125,3327.7099609375,23827.98046875,3798.489990234375,15.470000267028809,1.59,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-10,0.6672316193580627,0.23146003484725952,9856.611328125,49.56999969482422,1.0949305295944214,1.2891582250595093,1574.699951171875,0.009120343253016472,0.06635259836912155,7108.0,112570.0,7446.89990234375,3352.090087890625,23685.98046875,3793.179931640625,15.039999961853027,1.56,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-12,0.6720998883247375,0.23107865452766418,10326.0546875,51.16999816894531,1.091941475868225,1.2956557273864746,1567.4000244140625,0.009103902615606785,0.06760593503713608,7185.2998046875,116674.0,7534.39990234375,3379.449951171875,23861.2109375,3854.429931640625,13.739999771118164,1.62,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-13,0.6713197827339172,0.22964750230312347,10214.3798828125,51.41999816894531,1.0875948667526245,1.295756459236145,1575.0999755859375,0.009103653952479362,0.06726985424757004,7226.89990234375,115662.0,7452.0,3373.93994140625,23827.73046875,3846.739990234375,14.149999618530273,1.61,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-14,0.6721997857093811,0.2300560474395752,10312.1162109375,52.04999923706055,1.0845986604690552,1.3046824932098389,1582.699951171875,0.009110952727496624,0.06709176301956177,7227.10009765625,114381.0,7409.10009765625,3380.159912109375,23687.58984375,3840.969970703125,13.680000305175781,1.59,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-18,0.6711999773979187,0.23113371431827545,10141.99609375,52.04999923706055,1.0840108394622803,1.3008975982666016,1600.0,0.009104980155825615,0.06677483767271042,7208.2998046875,114977.0,7382.0,3370.2900390625,23193.80078125,3836.5400390625,14.829999923706055,1.55,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-19,0.6696000099182129,0.22963166236877441,9633.38671875,53.290000915527344,1.079540491104126,1.3002209663391113,1607.5,0.009097608737647533,0.06665955483913422,7237.39990234375,116518.0,7457.0,3386.14990234375,23400.69921875,3865.179931640625,14.380000114440918,1.56,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-20,0.6684000492095947,0.22914758324623108,9608.4755859375,53.779998779296875,1.081009864807129,1.2928247451782227,1616.5999755859375,0.008991996757686138,0.06674543023109436,7255.2001953125,114586.0,7436.60009765625,3373.22998046875,23479.150390625,3822.97998046875,15.5600004196167,1.52,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-21,0.6613800525665283,0.22767114639282227,9686.44140625,53.380001068115234,1.078799843788147,1.2883278131484985,1644.5999755859375,0.00893223937600851,0.06616425514221191,7230.39990234375,113681.0,7403.89990234375,3337.75,23386.740234375,3800.3798828125,17.079999923706055,1.46,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-26,0.6605198383331299,0.2279566079378128,8820.5224609375,48.72999954223633,1.0881996154785156,1.3003394603729248,1640.0,0.009067333303391933,0.0657247006893158,6790.7001953125,105718.0,7042.5,3116.389892578125,22426.189453125,3577.679931640625,27.559999465942383,1.33,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-27,0.6546516418457031,0.22476455569267273,8784.494140625,47.09000015258789,1.0885894298553467,1.2906889915466309,1640.0,0.009061007760465145,0.06548788398504257,6737.39990234375,102984.0,6796.39990234375,2978.760009765625,21948.23046875,3455.919921875,39.15999984741211,1.3,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-02-28,0.6580203175544739,0.22297538816928864,8672.455078125,44.7599983215332,1.0997228622436523,1.2888922691345215,1564.0999755859375,0.009119095280766487,0.06464123725891113,6511.5,104172.0,6580.60009765625,2954.219970703125,21142.9609375,3329.489990234375,40.11000061035156,1.13,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-02,0.6516313552856445,0.22515930235385895,8869.669921875,46.75,1.1051311492919922,1.2807048559188843,1592.300048828125,0.00928531028330326,0.06345821917057037,6461.10009765625,106625.0,6654.89990234375,3090.22998046875,21344.080078125,3338.830078125,33.41999816894531,1.1,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-03,0.6547498106956482,0.2235935926437378,8787.7861328125,47.18000030517578,1.1144047975540161,1.2767152786254883,1642.0999755859375,0.009217694401741028,0.06495657563209534,6511.60009765625,105537.0,6718.2001953125,3003.3701171875,21082.73046875,3371.969970703125,36.81999969482422,1.02,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-04,0.6582195162773132,0.22157227993011475,8755.24609375,46.779998779296875,1.118067979812622,1.2820841073989868,1641.0999755859375,0.009342563338577747,0.06493759900331497,6398.5,107224.0,6815.60009765625,3130.1201171875,21100.060546875,3420.56005859375,31.989999771118164,1.02,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-05,0.6626901030540466,0.2181786596775055,9078.7626953125,45.900001525878906,1.113908290863037,1.2874983549118042,1666.4000244140625,0.009287034161388874,0.0655544251203537,6472.39990234375,102233.0,6705.39990234375,3023.93994140625,21329.119140625,3363.580078125,39.619998931884766,0.92,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-06,0.6615506410598755,0.2170986831188202,9122.5458984375,41.279998779296875,1.1223849058151245,1.295068383216858,1670.800048828125,0.009411942213773727,0.06416013836860657,6287.5,97997.0,6462.60009765625,2972.3701171875,20749.75,3232.070068359375,41.939998626708984,0.74,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-09,0.6613581776618958,0.2178744226694107,7923.64453125,31.1299991607666,1.1386020183563232,1.3099292516708374,1674.5,0.009621120058000088,0.062247391790151596,5822.39990234375,86067.0,5965.7998046875,2746.56005859375,19698.759765625,2959.070068359375,54.459999084472656,0.54,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-10,0.6597998738288879,0.2117343246936798,7909.7294921875,34.36000061035156,1.1397960186004639,1.3075313568115234,1659.0999755859375,0.009698192588984966,0.06230137497186661,5995.7998046875,92214.0,5960.2001953125,2882.22998046875,19867.119140625,2910.02001953125,47.29999923706055,0.76,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-11,0.6499098539352417,0.21541975438594818,7911.43017578125,32.97999954223633,1.1316505670547485,1.2909722328186035,1641.4000244140625,0.009521451778709888,0.06271283328533173,5789.2998046875,85171.0,5876.5,2741.3798828125,19416.060546875,2905.56005859375,53.900001525878906,0.82,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-12,0.647939920425415,0.20773610472679138,4970.7880859375,31.5,1.1261515617370605,1.2818212509155273,1589.300048828125,0.00956480111926794,0.061544522643089294,5370.89990234375,72583.0,5237.5,2480.639892578125,18559.630859375,2545.22998046875,75.47000122070312,0.88,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-13,0.6274116039276123,0.20875954627990723,5563.70703125,31.729999542236328,1.1184931993484497,1.257023572921753,1515.699951171875,0.009559315629303455,0.060379911214113235,5590.7001953125,82678.0,5366.10009765625,2711.02001953125,17431.05078125,2586.02001953125,57.83000183105469,0.94,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-16,0.6177682876586914,0.20607508718967438,5014.47998046875,28.700000762939453,1.115536093711853,1.2399870157241821,1485.9000244140625,0.009373124688863754,0.061549220234155655,5058.2001953125,71168.0,5151.10009765625,2386.1298828125,17002.0390625,2450.3701171875,82.69000244140625,0.73,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-17,0.6099420189857483,0.20003999769687653,5225.62939453125,26.950000762939453,1.1163206100463867,1.2266627550125122,1524.9000244140625,0.009418413043022156,0.060246411710977554,5332.7998046875,74617.0,5294.89990234375,2529.18994140625,17011.529296875,2530.5,75.91000366210938,1.02,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-18,0.5992200374603271,0.19961275160312653,5238.4384765625,20.3700008392334,1.101552128791809,1.2121652364730835,1477.300048828125,0.009312981739640236,0.06051693856716156,4998.7998046875,66895.0,5080.60009765625,2398.10009765625,16726.55078125,2385.820068359375,76.44999694824219,1.18,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-19,0.5809798836708069,0.1959262192249298,6191.19287109375,25.219999313354492,1.0961546897888184,1.1625338792800903,1478.5999755859375,0.009228497743606567,0.058505091816186905,4809.39990234375,68332.0,5151.60009765625,2409.389892578125,16552.830078125,2454.080078125,72.0,1.12,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-23,0.5753309726715088,0.1981964260339737,6416.31494140625,23.360000610351562,1.0694386959075928,1.162304162979126,1567.0,0.009052887558937073,0.05658525228500366,4564.10009765625,63570.0,4993.89990234375,2237.39990234375,16887.779296875,2485.5400390625,61.59000015258789,0.76,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-24,0.5876600742340088,0.19448821246623993,6734.8037109375,24.010000228881836,1.0764610767364502,1.1595547199249268,1660.199951171875,0.009023071266710758,0.056321531534194946,4753.2998046875,69729.0,5446.0,2447.330078125,18092.349609375,2715.110107421875,61.66999816894531,0.84,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-25,0.597550094127655,0.1961514949798584,6681.06298828125,24.489999771118164,1.080263614654541,1.1792036294937134,1632.300048828125,0.008999279700219631,0.05715886130928993,5006.2001953125,74956.0,5688.2001953125,2475.56005859375,19546.630859375,2800.139892578125,63.95000076293945,0.88,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-26,0.5908098220825195,0.19866102933883667,6716.4404296875,22.600000381469727,1.0889569520950317,1.1851149797439575,1650.0999755859375,0.00901908427476883,0.05788243189454079,5135.2001953125,77710.0,5815.7001953125,2630.070068359375,18664.599609375,2847.780029296875,61.0,0.83,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-27,0.60791015625,0.199100062251091,6469.79833984375,21.510000228881836,1.1048258543014526,1.2200626134872437,1623.9000244140625,0.009165146388113499,0.05780547112226486,4874.2001953125,73429.0,5510.2998046875,2541.469970703125,19389.4296875,2728.64990234375,65.54000091552734,0.72,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-30,0.618058443069458,0.19590061902999878,6429.841796875,20.09000015258789,1.113908290863037,1.245319128036499,1622.0,0.009309859946370125,0.05586018040776253,5194.0,74640.0,5563.7001953125,2626.64990234375,19084.970703125,2765.6201171875,57.08000183105469,0.7,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-03-31,0.6168993711471558,0.1925780475139618,6438.64453125,20.479999542236328,1.1030466556549072,1.2371643781661987,1583.4000244140625,0.00925625953823328,0.05580076947808266,5110.60009765625,73020.0,5672.0,2584.590087890625,18917.009765625,2786.89990234375,53.540000915527344,0.7,-0.3136363636,0.7235,-0.065,1.159,9.0168181818
2020-04-01,0.6136998534202576,0.19217835366725922,6606.7763671875,20.309999465942383,1.102657437324524,1.2408487796783447,1578.199951171875,0.009301632642745972,0.05636247992515564,5290.7001953125,70967.0,5454.60009765625,2470.5,18065.41015625,2680.300048828125,57.060001373291016,0.62,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-02,0.6091395616531372,0.19054152071475983,6793.62451171875,25.31999969482422,1.0953621864318848,1.238236665725708,1625.699951171875,0.00932340044528246,0.05515902116894722,5188.7001953125,72253.0,5480.2001953125,2526.89990234375,17818.720703125,2688.489990234375,50.90999984741211,0.63,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-03,0.6063215136528015,0.19028408825397491,6733.38720703125,28.34000015258789,1.0847399234771729,1.2394952774047852,1633.699951171875,0.009259173646569252,0.054136279970407486,5106.89990234375,69538.0,5415.5,2488.64990234375,17820.189453125,2662.989990234375,46.79999923706055,0.62,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-06,0.5994700789451599,0.18696831166744232,7271.78125,26.079999923706055,1.0806955099105835,1.2220158576965332,1677.0,0.00920022465288639,0.051951829344034195,5323.60009765625,74073.0,5582.39990234375,2663.679931640625,18576.30078125,2795.969970703125,45.2400016784668,0.67,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-07,0.6117599606513977,0.18920402228832245,7176.41455078125,23.6299991607666,1.0803803205490112,1.2240501642227173,1664.800048828125,0.009164642542600632,0.05380144715309143,5301.2998046875,76358.0,5704.5,2659.409912109375,18950.1796875,2857.669921875,46.70000076293945,0.75,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-08,0.6152199506759644,0.19150850176811218,7334.0986328125,25.09000015258789,1.0895144939422607,1.2338672876358032,1665.4000244140625,0.009203780442476273,0.05484892055392265,5258.7998046875,78625.0,5677.7001953125,2749.97998046875,19353.240234375,2851.27001953125,43.349998474121094,0.77,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-09,0.6235308051109314,0.1951790750026703,7302.08935546875,22.760000228881836,1.0863661766052246,1.23931086063385,1736.199951171875,0.009180882014334202,0.054943542927503586,5439.39990234375,77682.0,5842.7001953125,2789.820068359375,19345.76953125,2892.7900390625,41.66999816894531,0.73,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-14,0.6401106119155884,0.1923631727695465,6842.427734375,20.110000610351562,1.0922993421554565,1.2523951530456543,1756.699951171875,0.00929169449955225,0.05525838956236839,5542.5,79918.0,5791.2998046875,2846.06005859375,19638.810546875,2917.739990234375,37.7599983215332,0.76,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-15,0.6434298753738403,0.19372335076332092,6642.10986328125,19.8700008392334,1.098538875579834,1.26262629032135,1727.199951171875,0.00933672022074461,0.05467378720641136,5523.2998046875,78831.0,5597.7001953125,2783.360107421875,19550.08984375,2808.199951171875,40.84000015258789,0.63,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-16,0.6308901309967041,0.19094902276992798,7116.80419921875,19.8700008392334,1.0905101299285889,1.252097249031067,1720.4000244140625,0.0092929033562541,0.05360148102045059,5467.60009765625,77812.0,5628.39990234375,2799.550048828125,19290.19921875,2812.35009765625,40.11000061035156,0.61,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-17,0.6358600854873657,0.19117169082164764,7096.1845703125,18.270000457763672,1.0858471393585205,1.2487823963165283,1689.199951171875,0.009263977408409119,0.05358465388417244,5544.7001953125,78990.0,5787.0,2874.56005859375,19897.259765625,2888.300048828125,38.150001525878906,0.65,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-20,0.6340188980102539,0.1911059319972992,6881.95849609375,-37.630001068115234,1.0866966247558594,1.248751163482666,1701.5999755859375,0.0092876385897398,0.053194887936115265,5414.7001953125,78973.0,5812.7998046875,2823.159912109375,19669.119140625,2909.5,43.83000183105469,0.63,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-22,0.6293998956680298,0.18814675509929657,7117.20751953125,13.779999732971191,1.0856467485427856,1.2298610210418701,1728.699951171875,0.009283240884542465,0.05275319144129753,5273.7998046875,80687.0,5770.60009765625,2799.31005859375,19137.94921875,2834.89990234375,41.97999954223633,0.63,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-23,0.6298998594284058,0.18325422704219818,7429.724609375,16.5,1.080964207649231,1.2323921918869019,1733.300048828125,0.009275319054722786,0.052674245089292526,5272.7998046875,79673.0,5826.60009765625,2797.800048828125,19429.439453125,2852.4599609375,41.380001068115234,0.61,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-24,0.6376798748970032,0.18073050677776337,7550.90087890625,16.940000534057617,1.077702283859253,1.235223650932312,1723.5,0.009287896566092968,0.05235108360648155,5300.7001953125,75331.0,5752.2001953125,2836.739990234375,19262.0,2809.070068359375,35.93000030517578,0.6,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-28,0.6449116468429565,0.17690974473953247,7807.05859375,12.34000015258789,1.0824854373931885,1.2422668933868408,1710.5,0.009321141988039017,0.053187329322099686,5381.2001953125,81312.0,5958.5,2863.389892578125,19771.189453125,2932.06005859375,33.56999969482422,0.62,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-04-30,0.6555013060569763,0.18744845688343048,8658.5537109375,18.84000015258789,1.087725043296814,1.2471472024917603,1684.199951171875,0.009379982948303223,0.05511190742254257,5597.7001953125,80506.0,5901.2001953125,2912.429931640625,20193.689453125,2927.929931640625,34.150001525878906,0.64,-0.4495,0.3577,-0.04,0.854,11.2326315789
2020-05-07,0.6390756368637085,0.17497201263904572,9951.5185546875,23.549999237060547,1.0798553228378296,1.232559323310852,1721.800048828125,0.009416993707418442,0.05315789952874184,5449.89990234375,78119.0,5936.0,2881.18994140625,19674.76953125,2880.60009765625,31.440000534057617,0.63,-0.5165,0.2743,0.0,0.903,10.074
2020-05-11,0.653710126876831,0.18258169293403625,8601.7958984375,24.139999389648438,1.0839520692825317,1.2417423725128174,1695.300048828125,0.00935287494212389,0.0545845553278923,5559.10009765625,79065.0,5939.7001953125,2930.18994140625,20390.66015625,2883.75,27.56999969482422,0.73,-0.5165,0.2743,0.0,0.903,10.074
2020-05-12,0.6484664082527161,0.1719069629907608,8804.4775390625,25.780000686645508,1.080940842628479,1.2333498001098633,1704.4000244140625,0.009296617470681667,0.05434250831604004,5497.2998046875,77872.0,5994.7998046875,2870.1201171875,20366.48046875,2884.199951171875,33.040000915527344,0.69,-0.5165,0.2743,0.0,0.903,10.074
2020-05-13,0.6455298662185669,0.16992931067943573,9269.9873046875,25.290000915527344,1.0846810340881348,1.2254902124404907,1713.9000244140625,0.009333756752312183,0.05432804301381111,5513.7001953125,77772.0,5904.10009765625,2820.0,20267.05078125,2810.550048828125,35.279998779296875,0.64,-0.5165,0.2743,0.0,0.903,10.074
2020-05-14,0.6454944014549255,0.1698831170797348,9733.7216796875,27.559999465942383,1.08236825466156,1.224155068397522,1738.0999755859375,0.00935165025293827,0.05414918065071106,5418.0,79011.0,5741.5,2852.5,19914.779296875,2760.22998046875,32.61000061035156,0.63,-0.5165,0.2743,0.0,0.903,10.074
2020-05-15,0.6471235156059265,0.17213481664657593,9328.197265625,29.43000030517578,1.0806955099105835,1.2233912944793701,1753.4000244140625,0.009314022026956081,0.05427997559309006,5492.7998046875,77557.0,5799.7998046875,2863.699951171875,20037.470703125,2770.699951171875,31.889999389648438,0.64,-0.5165,0.2743,0.0,0.903,10.074
2020-05-18,0.6425785422325134,0.17078836262226105,9726.5751953125,31.81999969482422,1.0821340084075928,1.2085760831832886,1731.800048828125,0.0093276621773839,0.05385870486497879,5557.5,81194.0,6048.60009765625,2953.909912109375,20133.73046875,2911.8798828125,29.299999237060547,0.73,-0.5165,0.2743,0.0,0.903,10.074
2020-05-19,0.652600109577179,0.17485575377941132,9729.0380859375,32.5,1.0915124416351318,1.2200031280517578,1744.199951171875,0.009312634356319904,0.05453751981258392,5658.7998046875,80742.0,6002.2001953125,2922.93994140625,20433.44921875,2902.580078125,30.530000686645508,0.7,-0.5165,0.2743,0.0,0.903,10.074
2020-05-20,0.6540094017982483,0.17375591397285461,9522.9814453125,33.4900016784668,1.0927767753601074,1.2255953550338745,1750.5999755859375,0.009275577962398529,0.05457710847258568,5680.10009765625,81319.0,6067.2001953125,2971.610107421875,20595.150390625,2942.389892578125,27.989999771118164,0.68,-0.5165,0.2743,0.0,0.903,10.074
2020-05-21,0.65923011302948,0.17573149502277374,9081.76171875,33.91999816894531,1.0982975959777832,1.2236906290054321,1720.5,0.009294457733631134,0.055811699479818344,5660.89990234375,83027.0,6015.2998046875,2948.510009765625,20552.310546875,2942.389892578125,29.530000686645508,0.68,-0.5165,0.2743,0.0,0.903,10.074
2020-05-22,0.6566894054412842,0.18010228872299194,9182.5771484375,33.25,1.0952903032302856,1.2223445177078247,1734.5999755859375,0.009291003458201885,0.056910984218120575,5608.7998046875,82173.0,5993.2998046875,2955.449951171875,20388.16015625,2905.469970703125,28.15999984741211,0.66,-0.5165,0.2743,0.0,0.903,10.074
2020-05-26,0.6547399163246155,0.18370871245861053,8835.052734375,34.349998474121094,1.0902997255325317,1.220137119293213,1704.800048828125,0.009286172688007355,0.056704770773649216,5889.89990234375,85469.0,6067.7998046875,2991.77001953125,21271.169921875,2999.219970703125,28.010000228881836,0.69,-0.5165,0.2743,0.0,0.903,10.074
2020-05-27,0.6646699905395508,0.18712575733661652,9181.017578125,32.810001373291016,1.0981770753860474,1.23350191116333,1710.300048828125,0.009303105063736439,0.057534750550985336,5884.89990234375,87946.0,6144.2998046875,3036.1298828125,21419.23046875,3051.080078125,27.6200008392334,0.68,-0.5165,0.2743,0.0,0.903,10.074
2020-05-28,0.6620806455612183,0.18965615332126617,9525.7509765625,33.709999084472656,1.1016855239868164,1.2264822721481323,1713.300048828125,0.009276609867811203,0.05766640231013298,5957.7998046875,86949.0,6218.7998046875,3029.72998046875,21916.310546875,3094.469970703125,28.59000015258789,0.7,-0.5165,0.2743,0.0,0.903,10.074
2020-05-29,0.6633498668670654,0.18506179749965668,9439.1240234375,35.4900016784668,1.1079105138778687,1.2321492433547974,1736.9000244140625,0.009289967827498913,0.0572170726954937,5872.2001953125,87403.0,6076.60009765625,3044.31005859375,21877.890625,3050.199951171875,27.510000228881836,0.65,-0.5165,0.2743,0.0,0.903,10.074
2020-06-01,0.6659784913063049,0.18744845688343048,10167.2685546875,35.439998626708984,1.1118524074554443,1.2347996234893799,1737.800048828125,0.009284361265599728,0.05693626031279564,5938.39990234375,88620.0,6166.39990234375,3055.72998046875,22062.390625,3050.199951171875,28.229999542236328,0.66,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-02,0.6786000728607178,0.18634119629859924,9529.8037109375,36.810001373291016,1.1125946044921875,1.248704433441162,1725.199951171875,0.00929817371070385,0.05752892419695854,5960.10009765625,91046.0,6220.10009765625,3080.820068359375,22325.609375,3159.02001953125,26.84000015258789,0.68,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-03,0.6914199590682983,0.19233359396457672,9656.7177734375,37.290000915527344,1.118943691253662,1.2581465244293213,1697.800048828125,0.00919041596353054,0.05830397456884384,6064.89990234375,93002.0,6382.39990234375,3122.8701171875,22613.759765625,3269.590087890625,25.65999984741211,0.77,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-04,0.6929046511650085,0.1975659728050232,9800.63671875,37.40999984741211,1.1235954761505127,1.2575136423110962,1718.9000244140625,0.00917439628392458,0.05918771028518677,6112.0,93829.0,6341.39990234375,3112.35009765625,22695.740234375,3261.669921875,25.809999465942383,0.82,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-05,0.6939899921417236,0.19541937112808228,9665.533203125,39.54999923706055,1.1337867975234985,1.2609069347381592,1676.199951171875,0.00916170421987772,0.05925855413079262,6116.5,94637.0,6484.2998046875,3193.929931640625,22863.73046875,3384.2900390625,24.520000457763672,0.91,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-09,0.7024494409561157,0.20740003883838654,9795.7001953125,38.939998626708984,1.1305567026138306,1.2735283374786377,1714.699951171875,0.009224326349794865,0.06005789339542389,6262.89990234375,96747.0,6335.7001953125,3207.179931640625,23091.029296875,3320.7099609375,27.56999969482422,0.84,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-10,0.6942998170852661,0.2041483074426651,9870.0947265625,39.599998474121094,1.1332215070724487,1.2711325883865356,1713.300048828125,0.009276696480810642,0.060300540179014206,6269.2998046875,94686.0,6329.10009765625,3190.139892578125,23124.94921875,3293.7099609375,27.56999969482422,0.75,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-12,0.6830880641937256,0.2010050266981125,9480.84375,36.2599983215332,1.1288082599639893,1.257703423500061,1729.300048828125,0.009363032877445221,0.058140113949775696,5959.89990234375,92795.0,6105.2001953125,3041.31005859375,22305.48046875,3153.739990234375,36.09000015258789,0.71,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-15,0.6825007200241089,0.19810611009597778,9450.7021484375,37.119998931884766,1.1252011060714722,1.2508755922317505,1720.300048828125,0.009318709373474121,0.05822975933551788,5830.0,92376.0,6064.7001953125,3066.590087890625,21530.94921875,3136.39990234375,34.400001525878906,0.71,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-17,0.6895315051078796,0.1907086819410324,9480.2548828125,37.959999084472656,1.1265701055526733,1.258510708808899,1729.199951171875,0.009310119785368443,0.05825468897819519,6109.10009765625,95547.0,6253.2998046875,3113.489990234375,22455.759765625,3267.260009765625,33.470001220703125,0.74,-0.4342857143,0.278,0.03,0.928,9.9580952381
2020-06-18,0.6875702142715454,0.19128139317035675,9411.8408203125,38.84000015258789,1.1242902278900146,1.2552721500396729,1724.800048828125,0.009355062618851662,0.05820376053452492,6051.89990234375,96125.0,6224.10009765625,3115.340087890625,22355.4609375,3249.89990234375,32.939998626708984,0.71,-0.4342857143,0.278,0.03,0.928,9.9580952381
